Date/Time,Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),NaturalGas:Facility [J](Hourly),Heating:NaturalGas [J](Hourly),Water Heater:WaterSystems:NaturalGas [J](Hourly),Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Water:Facility [m3](Monthly),EnergyTransfer:Facility [J](Monthly),ElectricityPurchased:Facility [J](Monthly),ElectricitySurplusSold:Facility [J](Monthly),ElectricityNet:Facility [J](Monthly),Carbon Equivalent:Facility [kg](Monthly),PlantLoopHeatingDemand:Facility [J](Monthly),MainsWater:Facility [m3](Monthly),WaterEnvironmentalFactors:Facility [L](Monthly),Source:Facility [J](Monthly),SO2:Facility [kg](Monthly),NOx:Facility [kg](Monthly),N2O:Facility [kg](Monthly),PM:Facility [kg](Monthly),PM2.5:Facility [kg](Monthly),PM10:Facility [kg](Monthly),CO:Facility [kg](Monthly),CO2:Facility [kg](Monthly),CH4:Facility [kg](Monthly),NH3:Facility [kg](Monthly),NMVOC:Facility [kg](Monthly),Hg:Facility [kg](Monthly),Pb:Facility [kg](Monthly),Nuclear High:Facility [kg](Monthly),Nuclear Low:Facility [m3](Monthly) 
 01/04  14:00:00,57652762.3572373,7296791.138226937,14715623.73547583,0.0,17820173.74176,17820173.74176,1631446.5104023535,0.0,1631446.5104023535 
 01/04  15:00:00,57419656.17188223,7296791.138226937,14482517.550120756,0.0,17820173.74176,17820173.74176,1631316.3586916067,0.0,1631316.3586916067 
 01/04  16:00:00,56334229.83390751,7296791.138226937,13397091.212146044,0.0,17820173.74176,17820173.74176,1631338.438653475,0.0,1631338.438653475 
 01/04  17:00:00,55609315.011204295,7296791.138226937,12672176.389442824,0.0,17820173.74176,17820173.74176,1631424.4927542033,0.0,1631424.4927542033 
 01/04  18:00:00,35993835.82374801,7296791.138226937,8896851.639106529,0.0,9900096.523200002,9900096.523200002,1631242.405402513,0.0,1631242.405402513 
 01/04  19:00:00,34246145.82980879,7296791.138226937,6180219.559087304,0.0,5940057.91392,7920077.218560001,1631226.3101866932,0.0,1631226.3101866932 
 01/04  20:00:00,34424768.736793146,7296791.138226937,4977042.466071664,0.0,5940057.91392,7920077.218560001,1631182.5239205235,0.0,1631182.5239205235 
 01/04  21:00:00,31531038.328471385,7296791.138226937,4063331.3623899035,0.0,3960038.6092800004,7920077.218560001,1631214.5995727752,0.0,1631214.5995727752 
 01/04  22:00:00,30916325.268962078,7296791.138226937,3448618.3028805973,0.0,3960038.6092800004,7920077.218560001,72000.0,0.0,72000.0 
 01/04  23:00:00,18190896.523214538,0.0,0.0,0.0,1980019.3046400002,7920077.218560001,1631098.3910771396,0.0,1631098.3910771396 
 01/04  24:00:00,17200886.87089454,0.0,0.0,0.0,990009.6523200001,7920077.218560001,1631091.2428519211,0.0,1631091.2428519211 
 01/05  01:00:00,17200886.87089454,0.0,0.0,0.0,990009.6523200001,7920077.218560001,72000.0,0.0,72000.0 
 01/05  02:00:00,17200886.87089454,0.0,0.0,0.0,990009.6523200001,7920077.218560001,1631084.2913725853,0.0,1631084.2913725853 
 01/05  03:00:00,17200886.87089454,0.0,0.0,0.0,990009.6523200001,7920077.218560001,1631077.224944869,0.0,1631077.224944869 
