Time,CORE_ZN:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_ZN:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_ZN:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_ZN:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_ZN::Des Latent Heat Load [W],CORE_ZN::Des Latent Cool Load [W],CORE_ZN::Des Latent Heat Mass Flow [kg/s],CORE_ZN::Des Latent Cool Mass Flow [kg/s],CORE_ZN::Des Heat Load No DOAS [W],CORE_ZN::Des Sens Cool Load No DOAS [W],CORE_ZN::Des Latent Heat Load No DOAS [W],CORE_ZN::Des Latent Cool Load No DOAS [W],CORE_ZN:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],CORE_ZN:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],CORE_ZN:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Temperature [C],CORE_ZN:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Relative Humidity [%],PERIMETER_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1::Des Latent Heat Load [W],PERIMETER_ZN_1::Des Latent Cool Load [W],PERIMETER_ZN_1::Des Latent Heat Mass Flow [kg/s],PERIMETER_ZN_1::Des Latent Cool Mass Flow [kg/s],PERIMETER_ZN_1::Des Heat Load No DOAS [W],PERIMETER_ZN_1::Des Sens Cool Load No DOAS [W],PERIMETER_ZN_1::Des Latent Heat Load No DOAS [W],PERIMETER_ZN_1::Des Latent Cool Load No DOAS [W],PERIMETER_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PERIMETER_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PERIMETER_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Temperature [C],PERIMETER_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Relative Humidity [%],PERIMETER_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2::Des Latent Heat Load [W],PERIMETER_ZN_2::Des Latent Cool Load [W],PERIMETER_ZN_2::Des Latent Heat Mass Flow [kg/s],PERIMETER_ZN_2::Des Latent Cool Mass Flow [kg/s],PERIMETER_ZN_2::Des Heat Load No DOAS [W],PERIMETER_ZN_2::Des Sens Cool Load No DOAS [W],PERIMETER_ZN_2::Des Latent Heat Load No DOAS [W],PERIMETER_ZN_2::Des Latent Cool Load No DOAS [W],PERIMETER_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PERIMETER_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PERIMETER_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Temperature [C],PERIMETER_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Relative Humidity [%],PERIMETER_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3::Des Latent Heat Load [W],PERIMETER_ZN_3::Des Latent Cool Load [W],PERIMETER_ZN_3::Des Latent Heat Mass Flow [kg/s],PERIMETER_ZN_3::Des Latent Cool Mass Flow [kg/s],PERIMETER_ZN_3::Des Heat Load No DOAS [W],PERIMETER_ZN_3::Des Sens Cool Load No DOAS [W],PERIMETER_ZN_3::Des Latent Heat Load No DOAS [W],PERIMETER_ZN_3::Des Latent Cool Load No DOAS [W],PERIMETER_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PERIMETER_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PERIMETER_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Temperature [C],PERIMETER_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Relative Humidity [%],PERIMETER_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4::Des Latent Heat Load [W],PERIMETER_ZN_4::Des Latent Cool Load [W],PERIMETER_ZN_4::Des Latent Heat Mass Flow [kg/s],PERIMETER_ZN_4::Des Latent Cool Mass Flow [kg/s],PERIMETER_ZN_4::Des Heat Load No DOAS [W],PERIMETER_ZN_4::Des Sens Cool Load No DOAS [W],PERIMETER_ZN_4::Des Latent Heat Load No DOAS [W],PERIMETER_ZN_4::Des Latent Cool Load No DOAS [W],PERIMETER_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PERIMETER_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PERIMETER_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Temperature [C],PERIMETER_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Relative Humidity [%]
04:30:00,4.341903E+03,1.013492E+03,2.240096E-01,7.821472E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099201E+01,4.052799E+01,2.669586E+01,5.131522E+01,5.726100E+03,6.848262E+02,2.954599E-01,5.243329E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099434E+01,4.571760E+01,2.669684E+01,4.980931E+01,3.608373E+03,5.274113E+02,1.861832E-01,4.069993E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099388E+01,4.546767E+01,2.669655E+01,4.858004E+01,5.493736E+03,7.884555E+02,2.834701E-01,6.036810E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099433E+01,4.553399E+01,2.669674E+01,4.876469E+01,3.604832E+03,6.062789E+02,1.860006E-01,4.678633E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099388E+01,4.546319E+01,2.669648E+01,4.757767E+01
04:40:00,4.341917E+03,1.012895E+03,2.240103E-01,7.816843E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099201E+01,4.052801E+01,2.669589E+01,5.122936E+01,5.726109E+03,6.811677E+02,2.954604E-01,5.215305E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099434E+01,4.571761E+01,2.669687E+01,4.976710E+01,3.608379E+03,5.240108E+02,1.861836E-01,4.043741E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099388E+01,4.546768E+01,2.669658E+01,4.855359E+01,5.493745E+03,7.846783E+02,2.834706E-01,6.007874E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099433E+01,4.553399E+01,2.669677E+01,4.872373E+01,3.604838E+03,6.020388E+02,1.860009E-01,4.645900E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099388E+01,4.546320E+01,2.669651E+01,4.756058E+01
04:50:00,4.341930E+03,1.012255E+03,2.240110E-01,7.811877E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099201E+01,4.052804E+01,2.669592E+01,5.114790E+01,5.726118E+03,6.775182E+02,2.954608E-01,5.187351E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099434E+01,4.571761E+01,2.669690E+01,4.972816E+01,3.608385E+03,5.206284E+02,1.861839E-01,4.017628E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099388E+01,4.546768E+01,2.669661E+01,4.853049E+01,5.493755E+03,7.808876E+02,2.834710E-01,5.978837E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099433E+01,4.553400E+01,2.669680E+01,4.868612E+01,3.604844E+03,5.978120E+02,1.860012E-01,4.613270E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099388E+01,4.546321E+01,2.669654E+01,4.754644E+01
05:00:00,4.341943E+03,1.011582E+03,2.240116E-01,7.806662E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099201E+01,4.052806E+01,2.669595E+01,5.107041E+01,5.726127E+03,6.739043E+02,2.954613E-01,5.159670E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099434E+01,4.571762E+01,2.669693E+01,4.969228E+01,3.608390E+03,5.172547E+02,1.861842E-01,3.991584E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099388E+01,4.546769E+01,2.669664E+01,4.851021E+01,5.493764E+03,7.771105E+02,2.834715E-01,5.949904E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099433E+01,4.553401E+01,2.669682E+01,4.865160E+01,3.604850E+03,5.936059E+02,1.860015E-01,4.580800E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099388E+01,4.546322E+01,2.669657E+01,4.753496E+01
05:10:00,4.341956E+03,1.011379E+03,2.240123E-01,7.805076E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099201E+01,4.052809E+01,2.669598E+01,5.099652E+01,5.726136E+03,6.707448E+02,2.954618E-01,5.135468E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099434E+01,4.571763E+01,2.669695E+01,4.965910E+01,3.608396E+03,5.141783E+02,1.861844E-01,3.967834E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099388E+01,4.546770E+01,2.669667E+01,4.849267E+01,5.493772E+03,7.737379E+02,2.834719E-01,5.924069E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099433E+01,4.553402E+01,2.669685E+01,4.861979E+01,3.604855E+03,5.897052E+02,1.860018E-01,4.550688E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099388E+01,4.546322E+01,2.669660E+01,4.752582E+01
05:20:00,4.341968E+03,1.011658E+03,2.240129E-01,7.807213E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099201E+01,4.052811E+01,2.669599E+01,5.093873E+01,5.726144E+03,6.681217E+02,2.954622E-01,5.115375E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099434E+01,4.571763E+01,2.669696E+01,4.963682E+01,3.608401E+03,5.114366E+02,1.861847E-01,3.946668E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099388E+01,4.546771E+01,2.669668E+01,4.848730E+01,5.493781E+03,7.708414E+02,2.834724E-01,5.901880E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099433E+01,4.553402E+01,2.669686E+01,4.859944E+01,3.604861E+03,5.861362E+02,1.860020E-01,4.523137E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099388E+01,4.546323E+01,2.669661E+01,4.752888E+01
05:30:00,4.341980E+03,1.012432E+03,2.240135E-01,7.813172E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099201E+01,4.052813E+01,2.669600E+01,5.089494E+01,5.726152E+03,6.660312E+02,2.954626E-01,5.099361E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099434E+01,4.571764E+01,2.669697E+01,4.962385E+01,3.608407E+03,5.090145E+02,1.861850E-01,3.927970E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099388E+01,4.546771E+01,2.669669E+01,4.849225E+01,5.493789E+03,7.684188E+02,2.834728E-01,5.883322E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099433E+01,4.553403E+01,2.669687E+01,4.858889E+01,3.604866E+03,5.828979E+02,1.860023E-01,4.498139E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099388E+01,4.546324E+01,2.669662E+01,4.754215E+01
05:40:00,4.341992E+03,1.013711E+03,2.240141E-01,7.823031E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099201E+01,4.052815E+01,2.669601E+01,5.086335E+01,5.726160E+03,6.644850E+02,2.954630E-01,5.087515E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099434E+01,4.571765E+01,2.669697E+01,4.961920E+01,3.608412E+03,5.069381E+02,1.861853E-01,3.911942E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099388E+01,4.546772E+01,2.669669E+01,4.850613E+01,5.493797E+03,7.664824E+02,2.834732E-01,5.868488E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099433E+01,4.553404E+01,2.669688E+01,4.858699E+01,3.604871E+03,5.800022E+02,1.860026E-01,4.475787E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099388E+01,4.546324E+01,2.669663E+01,4.756412E+01
05:50:00,4.342003E+03,1.015504E+03,2.240147E-01,7.836860E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099201E+01,4.052818E+01,2.669601E+01,5.084238E+01,5.726168E+03,6.634991E+02,2.954634E-01,5.079963E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099434E+01,4.571765E+01,2.669697E+01,4.962201E+01,3.608417E+03,5.052025E+02,1.861855E-01,3.898544E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099388E+01,4.546772E+01,2.669670E+01,4.852778E+01,5.493805E+03,7.650486E+02,2.834736E-01,5.857504E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099433E+01,4.553404E+01,2.669688E+01,4.859275E+01,3.604876E+03,5.774611E+02,1.860028E-01,4.456172E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099388E+01,4.546325E+01,2.669663E+01,4.759353E+01
06:00:00,4.342015E+03,1.017820E+03,2.240153E-01,7.854728E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099201E+01,4.052820E+01,2.669601E+01,5.083070E+01,5.726176E+03,6.630700E+02,2.954638E-01,5.076673E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099434E+01,4.571766E+01,2.669697E+01,4.963147E+01,3.608422E+03,5.038318E+02,1.861858E-01,3.887963E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099388E+01,4.546773E+01,2.669670E+01,4.855616E+01,5.493813E+03,7.641132E+02,2.834740E-01,5.850338E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099433E+01,4.553405E+01,2.669688E+01,4.860526E+01,3.604881E+03,5.752837E+02,1.860031E-01,4.439366E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099388E+01,4.546325E+01,2.669663E+01,4.762931E+01
06:10:00,4.016022E+03,1.577958E+03,2.071966E-01,1.264650E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099201E+01,4.052822E+01,2.536370E+01,5.293306E+01,5.544019E+03,1.087668E+03,2.860647E-01,8.662519E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099434E+01,4.571766E+01,2.536358E+01,5.194077E+01,3.486983E+03,7.697410E+02,1.799198E-01,6.173765E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099388E+01,4.546774E+01,2.536479E+01,5.085973E+01,5.311655E+03,1.194935E+03,2.740749E-01,9.505668E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099433E+01,4.553406E+01,2.536418E+01,5.097641E+01,3.483443E+03,8.446999E+02,1.797372E-01,6.767183E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099388E+01,4.546326E+01,2.536546E+01,4.999849E+01
06:20:00,3.689904E+03,1.990658E+03,1.903749E-01,1.652476E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099533E+01,4.122883E+01,2.499757E+01,5.265826E+01,5.361846E+03,1.409925E+03,2.766667E-01,1.163724E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099523E+01,4.672086E+01,2.499787E+01,5.188201E+01,3.365538E+03,9.769989E+02,1.736549E-01,8.120696E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099490E+01,4.655655E+01,2.499782E+01,5.075728E+01,5.129484E+03,1.522588E+03,2.646770E-01,1.254788E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099527E+01,4.652661E+01,2.499794E+01,5.098463E+01,3.361998E+03,1.054966E+03,1.734722E-01,8.755325E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099490E+01,4.655180E+01,2.499790E+01,4.996627E+01
06:30:00,3.363702E+03,2.371128E+03,1.735494E-01,2.011874E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099581E+01,4.183325E+01,2.499227E+01,5.067809E+01,5.179637E+03,1.707279E+03,2.672688E-01,1.439354E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099619E+01,4.741239E+01,2.499320E+01,5.012142E+01,3.244071E+03,1.171933E+03,1.673902E-01,9.958534E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099595E+01,4.729320E+01,2.499354E+01,4.904281E+01,4.947275E+03,1.826671E+03,2.552789E-01,1.538333E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099618E+01,4.722345E+01,2.499360E+01,4.937423E+01,3.240530E+03,1.247287E+03,1.672075E-01,1.058411E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099595E+01,4.728860E+01,2.499391E+01,4.840048E+01
06:40:00,3.037435E+03,2.734273E+03,1.567209E-01,2.355833E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099609E+01,4.234992E+01,2.499318E+01,4.943515E+01,4.997378E+03,1.993145E+03,2.578698E-01,1.704805E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099688E+01,4.788959E+01,2.499398E+01,4.900881E+01,3.122572E+03,1.376158E+03,1.611248E-01,1.187874E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099671E+01,4.779212E+01,2.499426E+01,4.799019E+01,4.765018E+03,2.126142E+03,2.458797E-01,1.817763E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099685E+01,4.771305E+01,2.499429E+01,4.836967E+01,3.119032E+03,1.430743E+03,1.609421E-01,1.233327E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099671E+01,4.778786E+01,2.499468E+01,4.749638E+01
06:50:00,2.711111E+03,3.084897E+03,1.398897E-01,2.688630E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099632E+01,4.279133E+01,2.499426E+01,4.862949E+01,4.815066E+03,2.272348E+03,2.484691E-01,1.964335E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099737E+01,4.821893E+01,2.499489E+01,4.827244E+01,3.001039E+03,1.599839E+03,1.548584E-01,1.397188E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099723E+01,4.813008E+01,2.499496E+01,4.723138E+01,4.582709E+03,2.427370E+03,2.364788E-01,2.098698E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099733E+01,4.805707E+01,2.499506E+01,4.769179E+01,2.997498E+03,1.608506E+03,1.546757E-01,1.403108E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099723E+01,4.812620E+01,2.499552E+01,4.695263E+01
07:00:00,2.384736E+03,3.426323E+03,1.230561E-01,3.013199E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099652E+01,4.316845E+01,2.499599E+01,4.801119E+01,4.632703E+03,2.548406E+03,2.390664E-01,2.221031E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099770E+01,4.844622E+01,2.499636E+01,4.768239E+01,2.879471E+03,1.847959E+03,1.485906E-01,1.628219E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099758E+01,4.835900E+01,2.499617E+01,4.649026E+01,4.400351E+03,2.733938E+03,2.270759E-01,2.384282E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099766E+01,4.829879E+01,2.499642E+01,4.712092E+01,2.875931E+03,1.782780E+03,1.484079E-01,1.569709E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099758E+01,4.835549E+01,2.499677E+01,4.656872E+01
