Time,PSZ-AC:1:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:1:DesPer 1:Des Heat Cap [W],PSZ-AC:1:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:1:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:1:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:1:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:1:DesPer 2:Des Heat Cap [W],PSZ-AC:1:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:1:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:1:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:2:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:2:DesPer 1:Des Heat Cap [W],PSZ-AC:2:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:2:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:2:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:2:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:2:DesPer 2:Des Heat Cap [W],PSZ-AC:2:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:2:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:2:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:3:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:3:DesPer 1:Des Heat Cap [W],PSZ-AC:3:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:3:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:3:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:3:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:3:DesPer 2:Des Heat Cap [W],PSZ-AC:3:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:3:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:3:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:4:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:4:DesPer 1:Des Heat Cap [W],PSZ-AC:4:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:4:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:4:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:4:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:4:DesPer 2:Des Heat Cap [W],PSZ-AC:4:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:4:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:4:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:5:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:5:DesPer 1:Des Heat Cap [W],PSZ-AC:5:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:5:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:5:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:5:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:5:DesPer 2:Des Heat Cap [W],PSZ-AC:5:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:5:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:5:DesPer 2:Des Tot Cool Cap [W]
00:10:00,2.687792E-01,9.182690E+03,9.687771E-02,0.000000E+00,0.000000E+00,9.687771E-02,1.721217E+03,9.687771E-02,9.266594E+02,3.134581E+03,3.545285E-01,9.840298E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.304794E+03,7.343958E-02,7.024678E+02,2.376215E+03,2.234049E-01,6.087544E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,7.740206E+02,5.204204E-02,5.350766E+02,1.590099E+03,3.401406E-01,9.565521E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.304794E+03,7.343958E-02,7.024678E+02,2.376215E+03,2.231856E-01,6.083356E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,7.740206E+02,6.075023E-02,6.566679E+02,1.765036E+03
00:20:00,2.687810E-01,9.182724E+03,9.687771E-02,0.000000E+00,0.000000E+00,9.687771E-02,1.731633E+03,9.687771E-02,9.162431E+02,3.095226E+03,3.545299E-01,9.840325E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.312690E+03,7.343958E-02,6.945716E+02,2.346382E+03,2.234058E-01,6.087561E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,7.787047E+02,5.244917E-02,5.360763E+02,1.580900E+03,3.401420E-01,9.565548E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.312690E+03,7.415418E-02,7.045502E+02,2.361690E+03,2.231865E-01,6.083374E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,7.787047E+02,6.118398E-02,6.580387E+02,1.755605E+03
00:30:00,2.687827E-01,9.182756E+03,9.687771E-02,0.000000E+00,0.000000E+00,9.687771E-02,1.742050E+03,9.687771E-02,9.058268E+02,3.056048E+03,3.545312E-01,9.840350E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.320586E+03,7.343958E-02,6.866754E+02,2.316683E+03,2.234066E-01,6.087577E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,7.833888E+02,5.271883E-02,5.351570E+02,1.568723E+03,3.401434E-01,9.565574E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.320586E+03,7.468331E-02,7.040424E+02,2.343310E+03,2.231874E-01,6.083390E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,7.833888E+02,6.146379E-02,6.572605E+02,1.742892E+03
00:40:00,2.687843E-01,9.182788E+03,9.687771E-02,0.000000E+00,0.000000E+00,9.687771E-02,1.752466E+03,9.687771E-02,8.954106E+02,3.017047E+03,3.545325E-01,9.840375E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.328483E+03,7.343958E-02,6.787792E+02,2.287117E+03,2.234075E-01,6.087593E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,7.880730E+02,5.287364E-02,5.326342E+02,1.554082E+03,3.401447E-01,9.565599E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.328483E+03,7.504950E-02,7.012595E+02,2.321544E+03,2.231882E-01,6.083406E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,7.880730E+02,6.161499E-02,6.546872E+02,1.727481E+03
00:50:00,2.687859E-01,9.182819E+03,9.687771E-02,0.000000E+00,0.000000E+00,9.687771E-02,1.762882E+03,9.687771E-02,8.849943E+02,2.978221E+03,3.545338E-01,9.840399E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.336379E+03,7.343958E-02,6.708830E+02,2.257684E+03,2.234083E-01,6.087609E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,7.927571E+02,5.293221E-02,5.287677E+02,1.537403E+03,3.401459E-01,9.565623E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.336379E+03,7.527768E-02,6.965494E+02,2.296926E+03,2.231891E-01,6.083422E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,7.927571E+02,6.165830E-02,6.506079E+02,1.709853E+03
01:00:00,2.687875E-01,9.182848E+03,9.687771E-02,0.000000E+00,0.000000E+00,9.687771E-02,1.773298E+03,9.687771E-02,8.745780E+02,2.939568E+03,3.545350E-01,9.840422E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.344275E+03,7.343958E-02,6.629868E+02,2.228383E+03,2.234091E-01,6.087623E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,7.974412E+02,5.290981E-02,5.237709E+02,1.519040E+03,3.401472E-01,9.565646E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.344275E+03,7.538854E-02,6.902011E+02,2.269907E+03,2.231899E-01,6.083437E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,7.974412E+02,6.161084E-02,6.452615E+02,1.690404E+03
01:10:00,2.687890E-01,9.182877E+03,9.687771E-02,0.000000E+00,0.000000E+00,9.687771E-02,1.780243E+03,9.687771E-02,8.676338E+02,2.913897E+03,3.545361E-01,9.840443E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.349539E+03,7.343958E-02,6.577226E+02,2.208922E+03,2.234097E-01,6.087637E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,8.005640E+02,5.294352E-02,5.211192E+02,1.507663E+03,3.401482E-01,9.565667E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.349539E+03,7.560506E-02,6.879605E+02,2.254952E+03,2.231905E-01,6.083450E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,8.005640E+02,6.161160E-02,6.421501E+02,1.677760E+03
01:20:00,2.687904E-01,9.182904E+03,9.687771E-02,0.000000E+00,0.000000E+00,9.687771E-02,1.787187E+03,9.687771E-02,8.606896E+02,2.888302E+03,3.545371E-01,9.840463E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.354803E+03,7.343958E-02,6.524585E+02,2.189520E+03,2.234104E-01,6.087649E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,8.036868E+02,5.293202E-02,5.178361E+02,1.495375E+03,3.401493E-01,9.565686E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.354803E+03,7.575485E-02,6.847879E+02,2.238613E+03,2.231912E-01,6.083463E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,8.036868E+02,6.156012E-02,6.383094E+02,1.664140E+03
01:30:00,2.687918E-01,9.182931E+03,9.687771E-02,0.000000E+00,0.000000E+00,9.687771E-02,1.794131E+03,9.687771E-02,8.537454E+02,2.862783E+03,3.545381E-01,9.840482E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.360067E+03,7.343958E-02,6.471943E+02,2.170175E+03,2.234111E-01,6.087662E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,8.068095E+02,5.288289E-02,5.140276E+02,1.482345E+03,3.401503E-01,9.565705E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.360067E+03,7.584816E-02,6.808267E+02,2.221119E+03,2.231918E-01,6.083475E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,8.068095E+02,6.146495E-02,6.338585E+02,1.649730E+03
01:40:00,2.687932E-01,9.182957E+03,9.687771E-02,0.000000E+00,0.000000E+00,9.687771E-02,1.801075E+03,9.687771E-02,8.468013E+02,2.837340E+03,3.545391E-01,9.840500E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.365332E+03,7.343958E-02,6.419302E+02,2.150888E+03,2.234117E-01,6.087673E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,8.099323E+02,5.280326E-02,5.097934E+02,1.468733E+03,3.401512E-01,9.565724E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.365332E+03,7.589490E-02,6.762154E+02,2.202688E+03,2.231925E-01,6.083487E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,8.099323E+02,6.133403E-02,6.289086E+02,1.634694E+03
01:50:00,2.687945E-01,9.182982E+03,9.687771E-02,0.000000E+00,0.000000E+00,9.687771E-02,1.808019E+03,9.687771E-02,8.398571E+02,2.811974E+03,3.545400E-01,9.840518E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.370596E+03,7.343958E-02,6.366660E+02,2.131658E+03,2.234123E-01,6.087685E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,8.130550E+02,5.269916E-02,5.052173E+02,1.454669E+03,3.401522E-01,9.565742E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.370596E+03,7.590354E-02,6.710719E+02,2.183508E+03,2.231931E-01,6.083499E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,8.130550E+02,6.117412E-02,6.235540E+02,1.619174E+03
02:00:00,2.687958E-01,9.183007E+03,9.687771E-02,0.000000E+00,0.000000E+00,9.687771E-02,1.814964E+03,9.687771E-02,8.329129E+02,2.786683E+03,3.545409E-01,9.840535E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.375860E+03,7.343958E-02,6.314019E+02,2.112486E+03,2.234129E-01,6.087696E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,8.161778E+02,5.257567E-02,5.003707E+02,1.440264E+03,3.401531E-01,9.565759E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.375860E+03,7.588128E-02,6.654971E+02,2.163737E+03,2.231937E-01,6.083510E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,8.161778E+02,6.099095E-02,6.178745E+02,1.603284E+03
02:10:00,2.687970E-01,9.183031E+03,9.687771E-02,0.000000E+00,0.000000E+00,9.687771E-02,1.820172E+03,9.687771E-02,8.277047E+02,2.767764E+03,3.545418E-01,9.840552E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.379808E+03,7.343958E-02,6.274538E+02,2.098144E+03,2.234134E-01,6.087707E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,8.185198E+02,5.242851E-02,4.959742E+02,1.428263E+03,3.401540E-01,9.565776E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.379808E+03,7.582149E-02,6.607141E+02,2.148014E+03,2.231942E-01,6.083521E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,8.185198E+02,6.078076E-02,6.125983E+02,1.589781E+03
02:20:00,2.687983E-01,9.183054E+03,9.687771E-02,0.000000E+00,0.000000E+00,9.687771E-02,1.825380E+03,9.687771E-02,8.224966E+02,2.748887E+03,3.545427E-01,9.840569E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.383756E+03,7.343958E-02,6.235057E+02,2.083834E+03,2.234140E-01,6.087718E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,8.208619E+02,5.226115E-02,4.912956E+02,1.415908E+03,3.401548E-01,9.565793E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.383756E+03,7.572917E-02,6.554770E+02,2.131656E+03,2.231948E-01,6.083531E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,8.208619E+02,6.054747E-02,6.069997E+02,1.575921E+03
02:30:00,2.687994E-01,9.183077E+03,9.687771E-02,0.000000E+00,0.000000E+00,9.687771E-02,1.830588E+03,9.687771E-02,8.172885E+02,2.730052E+03,3.545435E-01,9.840585E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.387704E+03,7.343958E-02,6.195576E+02,2.069556E+03,2.234145E-01,6.087728E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,8.232040E+02,5.207656E-02,4.863764E+02,1.403258E+03,3.401557E-01,9.565809E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.387704E+03,7.560867E-02,6.498462E+02,2.114755E+03,2.231953E-01,6.083541E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,8.232040E+02,6.029449E-02,6.011261E+02,1.561765E+03
02:40:00,2.688006E-01,9.183099E+03,9.687771E-02,0.000000E+00,0.000000E+00,9.687771E-02,1.835796E+03,9.687771E-02,8.120803E+02,2.711259E+03,3.545443E-01,9.840600E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.391652E+03,7.343958E-02,6.156095E+02,2.055310E+03,2.234150E-01,6.087738E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,8.255461E+02,5.187730E-02,4.812524E+02,1.390364E+03,3.401565E-01,9.565824E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.391652E+03,7.546371E-02,6.438741E+02,2.097395E+03,2.231958E-01,6.083551E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,8.255461E+02,6.002474E-02,5.950182E+02,1.547366E+03
02:50:00,2.688017E-01,9.183120E+03,9.687771E-02,0.000000E+00,0.000000E+00,9.687771E-02,1.841004E+03,9.687771E-02,8.068722E+02,2.692509E+03,3.545451E-01,9.840615E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.395600E+03,7.343958E-02,6.116614E+02,2.041096E+03,2.234155E-01,6.087747E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,8.278881E+02,5.166559E-02,4.759544E+02,1.377271E+03,3.401573E-01,9.565839E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.395600E+03,7.529757E-02,6.376061E+02,2.079644E+03,2.231963E-01,6.083561E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,8.278881E+02,5.974076E-02,5.887116E+02,1.532766E+03
03:00:00,2.688028E-01,9.183141E+03,9.687771E-02,0.000000E+00,0.000000E+00,9.687771E-02,1.846212E+03,9.687771E-02,8.016641E+02,2.673800E+03,3.545459E-01,9.840630E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.399549E+03,7.343958E-02,6.077133E+02,2.026913E+03,2.234160E-01,6.087757E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,8.302302E+02,5.144336E-02,4.705097E+02,1.364016E+03,3.401580E-01,9.565854E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.399549E+03,7.511313E-02,6.310825E+02,2.061564E+03,2.231968E-01,6.083570E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,8.302302E+02,5.944479E-02,5.822374E+02,1.518006E+03
03:10:00,2.688039E-01,9.183161E+03,9.687771E-02,0.000000E+00,0.000000E+00,9.687771E-02,1.851420E+03,9.687771E-02,7.964559E+02,2.655132E+03,3.545466E-01,9.840644E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.403497E+03,7.343958E-02,6.037652E+02,2.012762E+03,2.234165E-01,6.087766E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,8.325723E+02,5.120360E-02,4.648199E+02,1.350453E+03,3.401588E-01,9.565868E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.403497E+03,7.489994E-02,6.241575E+02,2.042939E+03,2.231973E-01,6.083579E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,8.325723E+02,5.913003E-02,5.755008E+02,1.502945E+03
03:20:00,2.688049E-01,9.183181E+03,9.687771E-02,0.000000E+00,0.000000E+00,9.687771E-02,1.856629E+03,9.687771E-02,7.912478E+02,2.636506E+03,3.545473E-01,9.840658E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.407445E+03,7.343958E-02,5.998170E+02,1.998643E+03,2.234170E-01,6.087775E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,8.349143E+02,5.094759E-02,4.589034E+02,1.336608E+03,3.401595E-01,9.565882E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.407445E+03,7.465999E-02,6.168589E+02,2.023814E+03,2.231978E-01,6.083588E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,8.349143E+02,5.879801E-02,5.685232E+02,1.487608E+03
03:30:00,2.688059E-01,9.183201E+03,9.687771E-02,0.000000E+00,0.000000E+00,9.687771E-02,1.861837E+03,9.687771E-02,7.860396E+02,2.617922E+03,3.545480E-01,9.840671E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.411393E+03,7.343958E-02,5.958689E+02,1.984554E+03,2.234174E-01,6.087783E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,8.372564E+02,5.067651E-02,4.527763E+02,1.322503E+03,3.401602E-01,9.565895E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.411393E+03,7.439508E-02,6.092116E+02,2.004227E+03,2.231982E-01,6.083597E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,8.372564E+02,5.845008E-02,5.613234E+02,1.472020E+03
03:40:00,2.688069E-01,9.183219E+03,9.687771E-02,0.000000E+00,0.000000E+00,9.687771E-02,1.867045E+03,9.687771E-02,7.808315E+02,2.599378E+03,3.545487E-01,9.840684E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.415341E+03,7.343958E-02,5.919208E+02,1.970497E+03,2.234179E-01,6.087792E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,8.395985E+02,5.039137E-02,4.464529E+02,1.308158E+03,3.401609E-01,9.565909E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.415341E+03,7.410678E-02,6.012377E+02,1.984211E+03,2.231987E-01,6.083605E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,8.395985E+02,5.808745E-02,5.539183E+02,1.456200E+03
03:50:00,2.688079E-01,9.183238E+03,9.687771E-02,0.000000E+00,0.000000E+00,9.687771E-02,1.872253E+03,9.687771E-02,7.756234E+02,2.580877E+03,3.545494E-01,9.840697E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.419289E+03,7.343958E-02,5.879727E+02,1.956472E+03,2.234183E-01,6.087800E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,8.419405E+02,5.009312E-02,4.399463E+02,1.293590E+03,3.401616E-01,9.565921E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.419289E+03,7.379654E-02,5.929574E+02,1.963796E+03,2.231991E-01,6.083613E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,8.419405E+02,5.771122E-02,5.463232E+02,1.440166E+03
04:00:00,2.688088E-01,9.183256E+03,9.687771E-02,0.000000E+00,0.000000E+00,9.687771E-02,1.877461E+03,9.687771E-02,7.704152E+02,2.562415E+03,3.545500E-01,9.840709E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.423237E+03,7.343958E-02,5.840246E+02,1.942477E+03,2.234187E-01,6.087808E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,8.442826E+02,4.978260E-02,4.332685E+02,1.278815E+03,3.401622E-01,9.565934E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.423237E+03,7.346568E-02,5.843892E+02,1.943012E+03,2.231995E-01,6.083621E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,8.442826E+02,5.732237E-02,5.385519E+02,1.423936E+03
04:10:00,2.688097E-01,9.183273E+03,9.687771E-02,0.000000E+00,0.000000E+00,9.687771E-02,1.880933E+03,9.687771E-02,7.669431E+02,2.550131E+03,3.545507E-01,9.840721E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.425869E+03,7.343958E-02,5.813925E+02,1.933164E+03,2.234191E-01,6.087816E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,8.458440E+02,4.946986E-02,4.273402E+02,1.266796E+03,3.401629E-01,9.565946E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.425869E+03,7.343958E-02,5.813925E+02,1.933164E+03,2.231999E-01,6.083629E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,8.458440E+02,5.693065E-02,5.315212E+02,1.410458E+03
04:20:00,2.688106E-01,9.183290E+03,9.687771E-02,0.000000E+00,0.000000E+00,9.687771E-02,1.884405E+03,9.687771E-02,7.634710E+02,2.537864E+03,3.545513E-01,9.840733E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.428501E+03,7.343958E-02,5.787605E+02,1.923865E+03,2.234195E-01,6.087823E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,8.474054E+02,4.915462E-02,4.213771E+02,1.254764E+03,3.401635E-01,9.565958E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.428501E+03,7.343958E-02,5.787605E+02,1.923865E+03,2.232003E-01,6.083636E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,8.474054E+02,5.653709E-02,5.244646E+02,1.396998E+03
04:30:00,2.688115E-01,9.183307E+03,9.687771E-02,0.000000E+00,0.000000E+00,9.687771E-02,1.887877E+03,9.687771E-02,7.599989E+02,2.525616E+03,3.545519E-01,9.840745E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.431133E+03,7.343958E-02,5.761284E+02,1.914580E+03,2.234199E-01,6.087830E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,8.489667E+02,4.883991E-02,4.154213E+02,1.242775E+03,3.401641E-01,9.565969E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.431133E+03,7.343958E-02,5.761284E+02,1.914580E+03,2.232007E-01,6.083644E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,8.489667E+02,5.614360E-02,5.174090E+02,1.383588E+03
04:40:00,2.688123E-01,9.183323E+03,9.687771E-02,0.000000E+00,0.000000E+00,9.687771E-02,1.891350E+03,9.687771E-02,7.565268E+02,2.513386E+03,3.545525E-01,9.840756E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.433765E+03,7.343958E-02,5.734963E+02,1.905309E+03,2.234203E-01,6.087837E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,8.505281E+02,4.852489E-02,4.094612E+02,1.230809E+03,3.401647E-01,9.565980E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.433765E+03,7.343958E-02,5.734963E+02,1.905309E+03,2.232010E-01,6.083651E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,8.505281E+02,5.575080E-02,5.103631E+02,1.370233E+03
04:50:00,2.688131E-01,9.183338E+03,9.687771E-02,0.000000E+00,0.000000E+00,9.687771E-02,1.894822E+03,9.687771E-02,7.530548E+02,2.501174E+03,3.545530E-01,9.840766E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.436398E+03,7.343958E-02,5.708643E+02,1.896051E+03,2.234206E-01,6.087844E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,8.520895E+02,4.821154E-02,4.035243E+02,1.218904E+03,3.401652E-01,9.565991E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.436398E+03,7.343958E-02,5.708643E+02,1.896051E+03,2.232014E-01,6.083658E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,8.520895E+02,5.535924E-02,5.033344E+02,1.356937E+03
05:00:00,2.688140E-01,9.183354E+03,9.687771E-02,0.000000E+00,0.000000E+00,9.687771E-02,1.898294E+03,9.687771E-02,7.495827E+02,2.488979E+03,3.545536E-01,9.840777E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.439030E+03,7.343958E-02,5.682322E+02,1.886808E+03,2.234210E-01,6.087851E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,8.536509E+02,4.789901E-02,3.975989E+02,1.207038E+03,3.401658E-01,9.566002E+03,7.343958E-02,0.000000E+00,0.000000E+00,7.343958E-02,1.439030E+03,7.343958E-02,5.682322E+02,1.886808E+03,2.232018E-01,6.083664E+03,4.356530E-02,0.000000E+00,0.000000E+00,4.356530E-02,8.536509E+02,5.496960E-02,4.963324E+02,1.343711E+03
